2011-05-26 11:24:42,689 INFO  org.apache.struts.util.PropertyMessageResources :127 - Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
2011-05-26 11:24:42,751 INFO  org.apache.struts.util.PropertyMessageResources :127 - Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
2011-05-26 11:24:43,641 INFO  org.apache.struts.util.PropertyMessageResources :127 - Initializing, config='resources.Application', returnNull=true
2011-05-26 11:24:44,032 INFO  org.hibernate.cfg.annotations.Version :15 - Hibernate Annotations 3.4.0.GA
2011-05-26 11:24:44,063 INFO  org.hibernate.cfg.Environment :543 - Hibernate 3.3.0.SP1
2011-05-26 11:24:44,079 INFO  org.hibernate.cfg.Environment :576 - hibernate.properties not found
2011-05-26 11:24:44,094 INFO  org.hibernate.cfg.Environment :709 - Bytecode provider name : javassist
2011-05-26 11:24:44,110 INFO  org.hibernate.cfg.Environment :627 - using JDK 1.4 java.sql.Timestamp handling
2011-05-26 11:24:44,250 INFO  org.hibernate.annotations.common.Version :14 - Hibernate Commons Annotations 3.1.0.GA
2011-05-26 11:24:44,250 INFO  org.hibernate.ejb.Version :15 - Hibernate EntityManager 3.3.1.GA
2011-05-26 11:24:47,218 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.Building
2011-05-26 11:24:47,296 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.Building on table building_master
2011-05-26 11:24:47,468 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.TenantPrivilege
2011-05-26 11:24:47,468 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.TenantPrivilege on table tenant_privilege
2011-05-26 11:24:47,468 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.Code
2011-05-26 11:24:47,468 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.Code on table code_master
2011-05-26 11:24:47,484 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.Property
2011-05-26 11:24:47,484 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.Property on table property_master
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.EmployeePrivilege
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.EmployeePrivilege on table employee_privilege
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.MaintenanceRequest
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.MaintenanceRequest on table maintenance_request
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.AnnotationBinder :419 - Binding entity from annotated class: com.mycove.vo.MessageTemplate
2011-05-26 11:24:47,499 INFO  org.hibernate.cfg.annotations.EntityBinder :422 - Bind entity com.mycove.vo.MessageTemplate on table message_template
